protocol,T_sw_delta_K,T_sw_prior_width,observation_count,noise,gamma_true,gamma_est,relative_error,recoverable_le_0p1,recoverable_le_0p2,finite_result,source
ltp_ltd,0.1,0.02,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.02,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.05,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.1,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,8,0.0,450000000.0,450000000.0,1.260065030062647e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,8,0.01,450000000.0,450000000.0,1.2852663306639e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,8,0.02,450000000.0,450000000.0,1.310467631265153e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,8,0.05,450000000.0,450000000.0,1.3860715330689118e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,16,0.0,450000000.0,450000000.0,8.910005274933285e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,16,0.01,450000000.0,450000000.0,9.088205380431951e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,16,0.02,450000000.0,450000000.0,9.266405485930616e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,16,0.05,450000000.0,450000000.0,9.801005802426615e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,32,0.0,450000000.0,450000000.0,6.300325150313235e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,32,0.01,450000000.0,450000000.0,6.4263316533195e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,32,0.02,450000000.0,450000000.0,6.552338156325765e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,32,0.05,450000000.0,450000000.0,6.930357665344559e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,64,0.0,450000000.0,450000000.0,5.791503428706636e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,64,0.01,450000000.0,450000000.0,5.907333497280769e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,64,0.02,450000000.0,450000000.0,6.0231635658549016e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.2,64,0.05,450000000.0,450000000.0,6.3706537715772996e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,8,0.0,450000000.0,482687011.58315176,0.07263780351811495,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,8,0.01,450000000.0,483340751.8148148,0.07409055958847725,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,8,0.02,450000000.0,483994492.04647785,0.07554331565883955,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,8,0.05,450000000.0,485955712.7414669,0.07990158386992646,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,16,0.0,450000000.0,473113207.5471698,0.051362683438155136,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,16,0.01,450000000.0,473575471.69811326,0.05238993710691824,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,16,0.02,450000000.0,474037735.8490566,0.05341719077568134,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,16,0.05,450000000.0,475424528.30188686,0.056498951781970654,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,32,0.0,450000000.0,466343505.79157585,0.03631890175905748,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,32,0.01,450000000.0,466670375.9074074,0.03704527979423863,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,32,0.02,450000000.0,466997246.0232389,0.037771657829419776,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,32,0.05,450000000.0,467977856.3707335,0.03995079193496323,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,64,0.0,450000000.0,465023584.9056604,0.03338574423480084,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,64,0.01,450000000.0,465324056.60377353,0.03405345911949686,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,64,0.02,450000000.0,465624528.3018868,0.034721174004192876,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,0.5,64,0.05,450000000.0,466525943.3962264,0.03672431865828093,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,8,0.0,450000000.0,515374023.1663035,0.1452756070362299,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,8,0.01,450000000.0,516681503.6296295,0.1481811191769545,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,8,0.02,450000000.0,517988984.0929556,0.1510866313176791,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,8,0.05,450000000.0,521911425.48293376,0.15980316773985292,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,16,0.0,450000000.0,496226415.09433955,0.10272536687631027,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,16,0.01,450000000.0,497150943.39622635,0.10477987421383649,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,16,0.02,450000000.0,498075471.69811314,0.10683438155136268,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,16,0.05,450000000.0,500849056.60377353,0.11299790356394131,False,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,32,0.0,450000000.0,482687011.58315176,0.07263780351811495,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,32,0.01,450000000.0,483340751.8148148,0.07409055958847725,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,32,0.02,450000000.0,483994492.04647785,0.07554331565883955,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,32,0.05,450000000.0,485955712.7414669,0.07990158386992646,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,64,0.0,450000000.0,480047169.8113208,0.06677148846960168,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,64,0.01,450000000.0,480648113.2075472,0.06810691823899372,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,64,0.02,450000000.0,481249056.60377353,0.06944234800838575,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.1,1.0,64,0.05,450000000.0,483051886.7924529,0.07344863731656186,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.02,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,8,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,8,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,8,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,8,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,16,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,16,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,16,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,16,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,32,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,32,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,32,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,32,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,64,0.0,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,64,0.01,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,64,0.02,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.05,64,0.05,450000000.0,450000000.0,0.0,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,8,0.0,450000000.0,450000000.0,1.260065030062647e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,8,0.01,450000000.0,450000000.0,1.2852663306639e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,8,0.02,450000000.0,450000000.0,1.310467631265153e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,8,0.05,450000000.0,450000000.0,1.3860715330689118e-17,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,16,0.0,450000000.0,450000000.0,8.910005274933285e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,16,0.01,450000000.0,450000000.0,9.088205380431951e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,16,0.02,450000000.0,450000000.0,9.266405485930616e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,16,0.05,450000000.0,450000000.0,9.801005802426615e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,32,0.0,450000000.0,450000000.0,6.300325150313235e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,32,0.01,450000000.0,450000000.0,6.4263316533195e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,32,0.02,450000000.0,450000000.0,6.552338156325765e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,32,0.05,450000000.0,450000000.0,6.930357665344559e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,64,0.0,450000000.0,450000000.0,5.791503428706636e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,64,0.01,450000000.0,450000000.0,5.907333497280769e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,64,0.02,450000000.0,450000000.0,6.0231635658549016e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.1,64,0.05,450000000.0,450000000.0,6.3706537715772996e-18,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,8,0.0,450000000.0,482687011.58315176,0.07263780351811495,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,8,0.01,450000000.0,483340751.8148148,0.07409055958847725,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,8,0.02,450000000.0,483994492.04647785,0.07554331565883955,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,8,0.05,450000000.0,485955712.7414669,0.07990158386992646,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,16,0.0,450000000.0,473113207.5471698,0.051362683438155136,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,16,0.01,450000000.0,473575471.69811326,0.05238993710691824,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,16,0.02,450000000.0,474037735.8490566,0.05341719077568134,True,True,True,response_surface_from_validated_audits
ltp_ltd,0.2,0.2,16,0.05,450000000.0,475424528.30188686,0.056498951781970654,True,True,True,response_surface_from_validated_audits
